,strategy_nav,hs300_nav,equal_weight_nav
2021-11-09,4687811.625036125,2087330.6402294526,2192987.220725461
2021-11-10,4634663.798855432,2076327.100147281,2184307.3989489824
2021-11-11,4642739.34837918,2109686.5606077504,2207892.943232603
2021-11-12,4683745.703873683,2105259.3045590334,2213494.61052353
2021-11-15,4682163.684050299,2102679.6096434873,2207993.0292557236
2021-11-16,4708659.853679321,2103084.4365584482,2203343.356330874
2021-11-17,4702289.896954646,2104130.9572003144,2211990.3142303936
2021-11-18,4735463.916604121,2083402.9578204744,2205829.8203249453
2021-11-19,4745133.566770509,2105987.1316721016,2225483.9465739154
2021-11-22,4710009.938491169,2115608.230906375,2238425.2271022736
2021-11-23,4699939.162964026,2116017.364490644,2234673.167511063
2021-11-24,4707918.546697931,2117442.872031622,2236633.9652477717
2021-11-25,4704060.894927409,2108734.786690663,2231422.339606481
2021-11-26,4707109.945153734,2093097.2704329863,2224256.9619897343
2021-11-29,4721978.722767274,2089346.1614656395,2234409.3022583826
2021-11-30,4700141.985810527,2080995.529677252,2225455.8479783083
2021-12-01,4659692.479608855,2086086.0127994153,2219562.3246943867
2021-12-02,4620636.272741641,2091387.522717674,2217286.940071717
2021-12-03,4659776.757015396,2110707.2412337684,2224743.0558149307
2021-12-06,4606135.227624586,2107089.639014972,2213882.749108569
2021-12-07,4558935.097994181,2119785.700135223,2220597.5024576536
2021-12-08,4630686.06674535,2151581.8396368553,2243365.6229431503
2021-12-09,4638871.9739507465,2187223.834830612,2251789.550521492
2021-12-10,4639617.126731865,2177073.015271443,2253960.7117634355
2021-12-13,4662000.424577435,2189424.542847046,2257987.950327148
2021-12-14,4645468.839041074,2174738.8005064577,2247002.8430332164
2021-12-15,4614895.842354499,2155875.5889370213,2244808.543838213
2021-12-16,4650568.566150309,2168291.7165522464,2249611.7838202706
2021-12-17,4597142.731373603,2133851.2820954467,2227849.5584817026
2021-12-20,4518485.6472343765,2101835.5024591023,2195844.045215334
2021-12-21,4566316.418160264,2116077.6578609576,2217731.6934896647
2021-12-22,4553039.96135294,2116491.0981145343,2225343.5649596383
2021-12-23,4572673.166391871,2131258.6671719765,2236052.546081282
2021-12-24,4556587.199459867,2119458.393267809,2220470.661471759
2021-12-27,4546535.243678897,2118588.4460675744,2219458.8328682445
2021-12-28,4562082.9652084075,2134368.0824124184,2228240.801546697
2021-12-29,4545833.895776203,2103153.3432673784,2212366.9094248875
2021-12-30,4553724.344563818,2119531.6066460465,2222844.149281746
2021-12-31,4553303.740038567,2127653.984961105,2234945.7759310114
2022-01-03,4593160.660788154,,2238858.4539229325
2022-01-04,4560813.611397009,2117920.9123248206,2235705.049531613
2022-01-05,4445437.459721216,2096538.2992101512,2200430.117817814
2022-01-06,4439279.104709708,2075052.3260320874,2192595.4100403604
2022-01-07,4430406.2458791435,2076835.2871256375,2178164.9661689806
2022-01-10,4446699.525414526,2086172.1461855778,2186336.901104463
2022-01-11,4481842.658621276,2066240.8806277348,2180655.7015529876
2022-01-12,4482981.696648539,2086831.0665897152,2200989.3507465785
2022-01-13,4478913.039291204,2052524.1388814664,2170697.5085879504
2022-01-14,4446002.236243054,2035646.3018630592,2169908.9423737577
2022-01-17,4448208.158590913,2053109.8459073664,2185777.0735122785
2022-01-18,4466545.706399993,2072950.6714097394,2190094.858463757
2022-01-19,4472545.086436873,2058751.5827009648,2172956.468808895
2022-01-20,4490607.680336918,2077326.2474267588,2164081.7359231063
2022-01-21,4480180.124270571,2058290.769084999,2139795.996040548
2022-01-24,4463983.058733148,2061490.62438091,2145180.8690825887
2022-01-25,4398807.911115728,2014853.702443598,2095355.4424573753
2022-01-26,4409628.593776338,2029436.0847207927,2103470.752151495
2022-01-27,4349834.080943759,1989629.540306112,2062631.882435929
2022-01-28,4338170.459640032,1965464.8188184162,2064240.7985390648
2022-01-31,4338170.459640032,,2074929.004145088
2022-02-01,4334699.923272319,,2077598.592975931
2022-02-02,4372446.942233819,,2081216.982016538
2022-02-03,4226902.916498899,,2067361.6418835453
2022-02-04,4265965.204840636,,2071182.6842948429
2022-02-07,4240200.340890721,1995749.3173929085,2068680.8476640272
2022-02-08,4277651.010134793,1984844.8307048236,2070875.019623228
2022-02-09,4293259.821212906,2003488.4021395473,2093919.3334708938
2022-02-10,4327960.53430186,1998234.2655836768,2079362.0638460917
2022-02-11,4314257.247893773,1981670.8154247606,2049680.7858873461
2022-02-14,4317367.9170508925,1960262.3622942427,2041242.7582209776
2022-02-15,4328111.985711296,1981110.9484147092,2071350.714961001
2022-02-16,4314173.224975832,1988815.579806883,2073074.1303222326
2022-02-17,4323966.175931098,1993626.1294240202,2068536.663314988
2022-02-18,4387068.701317395,2003135.2552562845,2074646.793044325
2022-02-21,4395341.151884703,1995844.0641176875,2073353.5378515355
2022-02-22,4412750.674130333,1969935.1415602146,2060917.6282502033
2022-02-23,4386019.695639332,1990994.7544767775,2074480.20342443
2022-02-24,4405165.998553958,1950628.343052045,2063068.0468083546
2022-02-25,4369899.871167783,1969620.7547007243,2084195.3064399858
2022-02-28,4366506.802056825,1973165.1435412825,2090802.3246527761
2022-03-01,4388601.276798097,1989547.7135892587,2090522.274366698
2022-03-02,4439691.896126935,1971851.6094023152,2094423.1710700535
2022-03-03,4446217.713777743,1960236.522278395,2081293.7526795492
2022-03-04,4409940.583887922,1936463.7076977356,2063146.8515165343
2022-03-07,4342983.8444817625,1874598.4030870153,2016192.7520067368
2022-03-08,4205339.812191358,1836962.4200036128,1982627.787702799
2022-03-09,4160940.090808885,1820149.1830248276,1983192.279709832
2022-03-10,4113521.577454728,1848784.2272543213,1998009.4323816271
2022-03-11,4136210.334404641,1854675.7508677891,2000998.4584604898
2022-03-14,4063494.305221425,1797931.0760643885,1956259.832074041
2022-03-15,3960145.2288313396,1715695.2256264004,1900379.4905856256
2022-03-16,3999582.0594776007,1789886.2177968754,1959562.3734905464
2022-03-17,4053211.151964533,1825037.2526895101,1992284.6636842403
2022-03-18,4080008.479396673,1837182.0601383252,2012852.5892241301
2022-03-21,4073824.4529583403,1834102.7915830405,2016364.4453318533
2022-03-22,4107255.963409392,1832616.9906717495,2021284.8214779536
2022-03-23,4053073.654223204,1841755.7429435179,2022404.8172451078
2022-03-24,4126768.5271537825,1830898.629617822,2024447.9208845918
2022-03-25,4135631.0644740155,1797849.2493475352,2005068.2285098599
2022-03-28,4183073.553018138,1786608.842453419,2001809.1432479701
2022-03-29,4243863.945906875,1780437.3853349253,2000997.4066700765
2022-03-30,4207148.675253286,1832100.190354779,2031630.6464586353
2022-03-31,4141694.5093681477,1818534.182034294,2013867.752785115
2022-04-01,4151927.158250805,1841600.7028484268,2024576.244411831
2022-04-04,4210402.830008076,,2030279.0639172515
2022-04-05,4136910.22220387,,2023191.357158453
2022-04-06,4071905.36494213,1836294.8862608594,2016833.120778104
2022-04-07,4085188.546213563,1812720.1784683722,1993042.3737622774
2022-04-08,4051021.327104501,1822052.7308590044,1990734.532397347
2022-04-11,3969185.760193974,1765764.563002261,1940167.8147647574
2022-04-12,3955315.6982949087,1800174.8507739045,1958498.9906222834
2022-04-13,4016719.3476920873,1782849.1201474562,1946918.0634281267
2022-04-14,3943738.408000385,1805170.587171289,1956726.0445197457
2022-04-15,3920665.80724797,1803956.1064264074,1949903.4768159995
2022-04-18,3848521.7180957636,1794322.087184209,1952943.6791654602
2022-04-19,3864638.6157340226,1780764.6922023399,1954579.7594169192
2022-04-20,3781867.0278558494,1753154.6352681718,1919709.3472355963
2022-04-21,3768878.9192218473,1720871.8421347253,1884239.2088366735
2022-04-22,3801844.584605525,1728374.0600694187,1871446.321761269
2022-04-25,3701668.4822084513,1642955.581012752,1798585.373541053
2022-04-26,3662416.55839503,1629695.3462131412,1766294.385355966
2022-04-27,3690182.3805739186,1677680.2556438856,1811580.7145398671
2022-04-28,3716803.201227964,1688692.4090646734,1822593.0547818984
2022-04-29,3765552.368166958,1729661.754192538,1850964.84503628
2022-05-02,3765552.368166958,,1855198.1276193305
2022-05-03,3762539.9262724244,,1856294.8614946106
2022-05-04,3882790.734022001,,1868160.3013777833
2022-05-05,3715310.1766928346,1727064.8325997596,1852044.0308966865
2022-05-06,3676869.782323086,1683399.51248503,1820315.4331256496
2022-05-09,3665983.6318392013,1669885.1841962421,1808186.1827456327
2022-05-10,3701705.572578273,1688158.38207047,1827492.8394876167
2022-05-11,3749964.4006865714,1712512.5970077217,1836485.5115822074
2022-05-12,3788106.461447969,1704898.4056710177,1838152.189596608
2022-05-13,3764593.3734614085,1717758.120224976,1857788.1711281305
2022-05-16,3720069.9457254526,1703950.9384232375,1847676.427526853
2022-05-17,3758498.331368508,1725204.3514586643,1869577.3789475919
2022-05-18,3745376.5797810433,1719183.6277659538,1847003.1684733669
2022-05-19,3793469.4495981126,1722495.4564638755,1854328.2382304522
2022-05-20,3820853.162055031,1756087.4770669814,1875259.9326829638
2022-05-23,3823740.518984444,1745915.1241612716,1882395.7068468633
2022-05-24,3734437.25261643,1705074.9791126493,1835125.990654898
2022-05-25,3785666.7768237093,1715423.9054599907,1852658.7723399366
2022-05-26,3793293.787018195,1719670.2813977678,1867885.8901557024
2022-05-27,3765893.2824280234,1723227.5902462506,1878079.2779017973
2022-05-30,3801500.730712685,1735165.6775682773,1884903.0735525806
2022-05-31,3849656.8006345043,1762082.360743843,1905457.2605322627
2022-06-01,3854876.506365085,1758490.5985408954,1902357.918788614
2022-06-02,3893459.8170573716,1761242.5602287652,1925515.3096746968
2022-06-03,3893459.8170573716,,1917217.2194769043
2022-06-06,3890345.0492037255,1794197.193774274,1918607.197288045
2022-06-07,3920721.225288986,1799813.090552024,1922090.6396156512
2022-06-08,3933912.8631460182,1817332.6212973364,1928902.474005258
2022-06-09,3871075.6026271335,1798322.982971425,1899994.4832930123
2022-06-10,3946583.7366974643,1825592.8130302536,1908472.5896790065
2022-06-13,3958542.8625264997,1804214.5065848927,1884291.4260353958
2022-06-14,3969030.789381669,1818409.2886243588,1885163.8285504882
2022-06-15,3961021.2715712357,1842487.876725893,1896186.526545751
2022-06-16,3975009.714665089,1830360.29595431,1880922.552149798
2022-06-17,4014488.215951497,1855761.0315334278,1901551.6006352163
2022-06-20,4040890.609904101,1864972.9971834337,1906223.2150776573
2022-06-21,4003314.7356925844,1862879.9558997015,1899405.5613352312
2022-06-22,3944057.849019456,1839214.808051744,1881377.9156640752
2022-06-23,4050330.3676442644,1870765.4674028151,1911573.3542962207
2022-06-24,4123039.985531819,1892682.107511688,1939817.8032670594
2022-06-27,4148735.2432118817,1913995.8139174278,1949454.859293275
2022-06-28,4178677.9916702686,1933918.4661366544,1952274.1552900658
2022-06-29,4073110.333917677,1904133.5412019002,1929101.1555153057
2022-06-30,4131897.4112728136,1931545.4913478966,1942339.5710938913
2022-07-01,4108047.380845814,1923668.5931833992,1937511.4719091225
2022-07-04,4145553.082096958,1936291.440925412,1949933.1762417045
2022-07-05,4130750.612565541,1933496.4125444617,1947718.1636905202
2022-07-06,4076509.2071455144,1905257.5818913125,1930052.376368026
2022-07-07,4108808.635094158,1913655.5870420889,1943679.6549812362
2022-07-08,4073704.0949944453,1907329.0898285036,1935991.1657482423
2022-07-11,4006251.5511257835,1875390.8302397046,1907570.8458142113
2022-07-12,3926224.087325,1857733.4860765336,1886310.1175579017
2022-07-13,3974331.617221204,1861109.9148140764,1889693.473401987
2022-07-14,4048826.753616938,1861372.6216418701,1898456.0521461314
2022-07-15,4043748.4935297053,1829701.3755501725,1882837.265730594
2022-07-18,4055037.9545831997,1848676.5605216196,1897876.8017904388
2022-07-19,4079855.2948159543,1838663.554380309,1904679.5787883454
2022-07-20,4123567.107315703,1844890.9981998082,1919555.4642155205
2022-07-21,4170801.149404847,1824330.958922984,1912442.0926729706
2022-07-22,4121966.01369855,1825265.5061628395,1905014.3160300723
2022-07-25,4082660.872690558,1814244.7394034362,1895128.8243855857
2022-07-26,4019107.1893385286,1828603.1748766096,1901877.786469913
2022-07-27,4157222.170540093,1819585.0093454681,1916622.832313524
2022-07-28,4201642.883978655,1819856.329511878,1926631.52417682
2022-07-29,4269501.022356465,1795924.1681668195,1920290.5566442853
2022-08-01,4262288.815007402,1803925.9597412515,1929995.5001550997
2022-08-02,4241637.496905696,1768757.6981713846,1901735.334553651
2022-08-03,4332610.919959143,1751513.79426179,1898438.9185205386
2022-08-04,4340371.7170545915,1766397.643390551,1908347.5882446037
2022-08-05,4319993.949382941,1790243.6713494482,1931513.6839510573
2022-08-08,4309384.037616323,1786436.575681096,1933058.9655590244
2022-08-09,4275505.1563559305,1789976.6578523468,1937252.7943423798
2022-08-10,4381850.484801836,1769929.1122231856,1937541.397510325
2022-08-11,4366166.042720605,1806019.0010249838,1958555.4422289915
2022-08-12,4448965.372950152,1804989.7070603503,1960133.6503625363
2022-08-15,4474407.586490507,1802633.958948825,1965991.8215590676
2022-08-16,4473370.711520194,1799257.530211282,1966730.1876343596
2022-08-17,4430222.03408106,1816105.220544532,1969111.2195691078
2022-08-18,4441026.6726693055,1800230.8374749105,1965977.5263475233
2022-08-19,4369127.611856212,1787728.5764735236,1944535.667364763
2022-08-22,4264251.533432147,1800790.704484962,1945116.428430858
2022-08-23,4255048.074936475,1792039.552450922,1943909.7348638014
2022-08-24,4183368.7655931236,1758163.2916734822,1911151.7600832963
2022-08-25,4210125.445273421,1772728.4472734442,1924086.2280430307
2022-08-26,4052977.6584730507,1768985.9516447135,1902424.0024986728
2022-08-29,4017203.497465071,1761221.0268822263,1899331.8162325204
2022-08-30,3973597.9739998206,1755307.969922218,1889113.2914196423
2022-08-31,3944330.5253974064,1756621.5040611858,1869815.3375977683
2022-09-01,3955106.0607313253,1741505.0947897877,1862127.7603383434
2022-09-02,3956212.574709427,1732835.7694726018,1857620.5694036947
2022-09-05,3983259.9939110386,1729312.9139785836,1862691.1797661742
2022-09-06,4026249.6443037856,1745182.9903788974,1879324.6941479216
2022-09-07,4006909.249872083,1746345.7910920817,1890244.8473644091
2022-09-08,4017838.359149051,1738895.2531890848,1884731.281648747
2022-09-09,4043030.07763139,1763059.9746767806,1902509.524165019
2022-09-12,4043030.07763139,,1906811.800858849
2022-09-13,4039795.653569285,1770519.1259183933,1887998.8463343226
2022-09-14,4057897.6378764953,1750816.1138338794,1876633.4140601412
2022-09-15,4053291.1955857505,1734347.4103997413,1847307.6514367608
2022-09-16,3981305.319012004,1693675.2254541344,1816533.5945647869
2022-09-19,3992246.539285103,1691659.7042179483,1811045.9181169567
2022-09-20,3994682.0305817886,1693744.1321630639,1814288.6964108997
2022-09-21,4015505.349132332,1681207.4178072126,1802134.1614483462
2022-09-22,4019942.0351240137,1666396.7820566895,1795651.2929228097
2022-09-23,4013733.9878393575,1660660.2985383128,1778776.495870129
2022-09-26,3959010.91665181,1652331.2000964656,1766176.3054441554
2022-09-27,3980476.7459003665,1676284.8947880652,1786067.721343626
2022-09-28,3963883.935239164,1648898.784657918,1768233.4802136328
2022-09-29,3977559.678367285,1648222.6375765477,1763401.6023102398
2022-09-30,3994495.8388153836,1638640.2983660463,1746153.1721671808
2022-10-03,3994495.8388153836,,1754787.1956574179
2022-10-04,3991300.2421443313,,1765667.1125791396
2022-10-05,3985661.0159727107,,1765168.1776162174
2022-10-06,3950146.5811070274,,1762022.4534806374
2022-10-07,3818136.334923961,,1750245.4212572468
2022-10-10,3784377.2927309508,1602485.8095246267,1747150.371534486
2022-10-11,3743259.092482832,1605392.8113075877,1746504.625380483
2022-10-12,3770239.1166105643,1629777.1729299962,1773876.8749288602
2022-10-13,3743768.68801845,1616150.871239198,1779283.7901981103
2022-10-14,3758944.5770765687,1654824.7616258506,1800103.6937885808
2022-10-17,3743107.4953597803,1656521.5893332383,1814580.9725919948
2022-10-18,3742061.6072822264,1653015.9605164528,1818591.5974070448
2022-10-19,3721597.9609913966,1626426.5842083022,1802654.7534036695
2022-10-20,3694174.427280562,1617124.1785028265,1794777.8765253979
2022-10-21,3687172.1593728317,1611938.9486558854,1803386.2171050145
2022-10-24,3663656.8443016466,1564772.3063936783,1786334.7803065511
2022-10-25,3694246.7488392866,1562222.7581632887,1789108.3836895465
2022-10-26,3638799.4177600946,1574905.8992756156,1801544.6632362301
2022-10-27,3593554.4958162215,1563811.9191379743,1791331.7726497448
2022-10-28,3692212.976128692,1525133.7220820133,1769264.6442355704
2022-10-31,3706724.40763807,1511081.060129714,1763395.470373597
